StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
H1389;גִּבְעָה;gibʻâh;"a hillock";
H1390;גִּבְעָה;Gibʻâh;"Gibah, the name of three places in Palestine";
H1391;גִּבְעוֹן;Gibʻôwn;"Gibon, a place in Palestine";
H1392;גִּבְעֹל;gibʻôl;"the calyx of a flower";
H1393;גִּבְעֹנִי;Gibʻônîy;"a Gibonite, or inhabitant of Gibon";
H1394;גִּבְעַת;Gibʻath;"Gibath";
H1395;גִּבְעָתִי;Gibʻâthîy;"a Gibathite, or inhabitant of Gibath";
H1396;גָּבַר;gâbar;"to be strong, by implication, to prevail, act insolently";
H1397;גֶּבֶר;geber;"properly, a valiant man or warrior, generally, a person simply";
H1398;גֶּבֶר;Geber;"Geber, the name of two Israelites";
H1399;גְּבַר;gᵉbar;"a person";
H1400;גְּבַר;gᵉbar;"{a person}";
H1401;גִּבָּר;gibbâr;"valiant, or warrior";
H1402;גִּבָּר;Gibbâr;"Gibbar, an Israelite";
H1403;גַּבְרִיאֵל;Gabrîyʼêl;"Gabriel, an archangel";
H1404;גְּבֶרֶת;gᵉbereth;"mistress";
H1405;גִּבְּתוֹן;Gibbᵉthôwn;"Gibbethon, a place in Palestine";
H1406;גָּג;gâg;"a roof, by analogy, the top of an altar";
H1407;גַּד;gad;"coriander seed (from its furrows)";
H1408;גַּד;Gad;"Fortune, a Babylonian deity";
H1409;גָּד;gâd;"fortune";
H1410;גָּד;Gâd;"Gad, a son of Jacob, including his tribe and its territory, also a prophet";
H1411;גְּדָבָר;gᵉdâbâr;"a treasurer";
H1412;גֻּדְגֹּדָה;Gudgôdâh;"Gudgodah, a place in the Desert";
H1413;גָּדַד;gâdad;"to crowd, also to gash (as if by pressing into)";
H1414;גְּדַד;gᵉdad;"to cut down";
H1415;גָּדָה;gâdâh;"a border of a river (as cut into by the stream)";
H1416;גְּדוּד;gᵉdûwd;"a crowd (especially of soldiers)";
H1417;גְּדוּד;gᵉdûwd;"a furrow (as cut)";
H1418;גְּדוּדָה;gᵉdûwdâh;"an incision";
H1419;גָּדוֹל;gâdôwl;"great (in any sense), hence, older, also insolent";
H1420;גְּדוּלָה;gᵉdûwlâh;"greatness, (concretely) mighty acts";
H1421;גִּדּוּף;giddûwph;"vilification";
H1422;גְּדוּפָה;gᵉdûwphâh;"a revilement";
H1423;גְּדִי;gᵉdîy;"a young goat (from browsing)";
H1424;גָּדִי;Gâdîy;"Gadi, an Israelite";
H1425;גָּדִי;Gâdîy;"a Gadite (collectively) or descendants of Gad";
H1426;גַּדִּי;Gaddîy;"Gaddi, an Israelite";
H1427;גַּדִּיאֵל;Gaddîyʼêl;"Gaddiel, an Israelite";
H1428;גִּדְיָה;gidyâh;"a river brink";
H1429;גְּדִיָּה;gᵉdîyâh;"a young female goat";
H1430;גָּדִישׁ;gâdîysh;"a stack of sheaves, by analogy, a tomb";
H1431;גָּדַל;gâdal;"to be (causatively make) large (in various senses, as in body, mind, estate or honor, also in pride)";
H1432;גָּדֵל;gâdêl;"large (literally or figuratively)";
H1433;גֹּדֶל;gôdel;"magnitude (literally or figuratively)";
H1434;גְּדִל;gᵉdil;"thread, i.e. a tassel or festoon";
H1435;גִּדֵּל;Giddêl;"Giddel, the name of one of the Nethinim, also of one of 'Solomon's servants'";
H1436;גְּדַּלְיָה;Gᵉdalyâh;"Gedaljah, the name of five Israelites";
H1437;גִּדַּלְתִּי;Giddaltîy;"Giddalti, an Israelite";
H1438;גָּדַע;gâdaʻ;"to fell a tree, generally, to destroy anything";
H1439;גִּדְעוֹן;Gidʻôwn;"Gidon, an Israelite";
H1440;גִּדְעֹם;Gidʻôm;"Gidom, a place in Palestine";
H1441;גִּדְעֹנִי;Gidʻônîy;"Gidoni, an Israelite";
H1442;גָּדַף;gâdaph;"to hack (with words), i.e. revile";
H1443;גָּדַר;gâdar;"to wall in or around";
H1444;גֶּדֶר;geder;"a circumvallation";
H1445;גֶּדֶר;Geder;"Geder, a place in Palestine";
H1446;גְדֹר;Gᵉdôr;"Gedor, a place in Palestine, also the name of three Israelites";
H1447;גָּדֵר;gâdêr;"a circumvallation, by implication, an inclosure";
H1448;גְּדֵרָה;gᵉdêrâh;"enclosure (especially for flocks)";
H1449;גְּדֵרָה;Gᵉdêrâh;"(with the article) Gederah, a place in Palestine";
H1450;גְּדֵרוֹת;Gᵉdêrôwth;"Gederoth, a place in Palestine";
H1451;גְּדֵרִי;Gᵉdêrîy;"a Gederite, or inhabitant of Geder";
H1452;גְּדֵרָתִי;Gᵉdêrâthîy;"a Gederathite, or inhabitant of Gederah";
H1453;גְּדֵרֹתַיִם;Gᵉdêrôthayim;"Gederothajim, a place in Palestine";
H1454;גֵּה;gêh;"this";
H1455;גָּהָה;gâhâh;"to remove (a bandage from a wound, i.e. heal it)";
H1456;גֵּהָה;gêhâh;"a cure";
H1457;גָּהַר;gâhar;"to prostrate oneself";
H1458;גַּו;gav;"the back";
H1459;גַּו;gav;"the middle";
H1460;גֵּו;gêv;"the back, by analogy, the middle";
H1461;גּוּב;gûwb;"to dig";
H1462;גּוֹב;gôwb;"the locust (from its grubbing as a larvae)";
H1463;גּוֹג;Gôwg;"Gog, the name of an Israelite, also of some nothern nation";
H1464;גּוּד;gûwd;"to crowd upon, i.e. attack";
H1465;גֵּוָה;gêvâh;"the back, i.e. (by extensive) the person";
H1466;גֵּוָה;gêvâh;"exaltation, (figuratively) arrogance";
H1467;גֵּוָה;gêvâh;"{exaltation, (figuratively) arrogance}";
H1468;גּוּז;gûwz;"properly, to shear off, but used only in the (figuratively) sense of passing rapidly";
H1469;גּוֹזָל;gôwzâl;"a nestling (as being comparatively nude of feathers)";
H1470;גּוֹזָן;Gôwzân;"Gozan, a province of Assyria";
H1471;גּוֹי;gôwy;"a foreign nation, hence, a Gentile, also (figuratively) a troop of animals, or a flight of locusts";
H1472;גְּוִיָּה;gᵉvîyâh;"a body, whether alive or dead";
H1473;גּוֹלָה;gôwlâh;"exile, concretely and collectively exiles";
H1474;גּוֹלָן;Gôwlân;"Golan, a place east of the Jordan";
H1475;גּוּמָּץ;gûwmmâts;"a pit";
H1476;גּוּנִי;Gûwnîy;"Guni, the name of two Israelites";
H1477;גּוּנִי;Gûwnîy;"a Gunite (collectively with article prefix) or descendants of Guni";
H1478;גָּוַע;gâvaʻ;"to breathe out, i.e. (by implication) expire";
H1479;גּוּף;gûwph;"properly, to hollow or arch, i.e. (figuratively) close, to shut";
H1480;גּוּפָה;gûwphâh;"a corpse (as closed to sense)";
H1481;גּוּר;gûwr;"properly, to turn aside from the road (for a lodging or any other purpose), i.e. sojourn (as a guest), also to shrink, fear (as in a strange place), also to gather forhostility (as afraid)";
H1482;גּוּר;gûwr;"a cub (as still abiding in the lair), especially of the lion";
H1483;גּוּר;Gûwr;"Gur, a place in Palestine";
H1484;גּוֹר;gôwr;"{a cub (as still abiding in the lair), especially of the lion}";
H1485;גּוּר־בַּעַל;Gûwr-Baʻal;"Gur-Baal, a place in Arabia";
H1486;גּוֹרָל;gôwrâl;"properly, a pebble, i.e. a lot (small stones being used for that purpose), figuratively, a portion or destiny (as if determined by lot)";
H1487;גּוּשׁ;gûwsh;"a mass of earth";
H1488;גֵּז;gêz;"a fleece (as shorn), also mown grass";
H1489;גִּזְבָּר;gizbâr;"treasurer";
H1490;גִּזְבָּר;gizbâr;"{treasurer}";
H1491;גָּזָה;gâzâh;"to cut off, i.e. portion out";
H1492;גָּזַּה;gâzzah;"a fleece";
H1493;גִּזוֹנִי;Gizôwnîy;"a Gizonite or inhabitant of Gizoh";
H1494;גַּזָז;gazâz;"to cut off, specifically to shear aflock or shave the hair, figuratively to destroy an enemy";
H1495;גָּזֵז;Gâzêz;"Gazez, the name of two Israelites";
H1496;גָּזִית;gâzîyth;"something cut, i.e. dressed stone";
H1497;גָּזַל;gâzal;"to pluck off, specifically to flay, strip or rob";
H1498;גָּזֵל;gâzêl;"robbery, or (concretely) plunder";
H1499;גֵּזֶל;gêzel;"plunder, i.e. violence";
H1500;גְּזֵלָה;gᵉzêlâh;"{robbery, or (concretely) plunder}";
H1501;גָּזָם;gâzâm;"a kind of locust";
H1502;גַּזָּם;Gazzâm;"Gazzam, one of the Nethinim";
H1503;גֶּזַע;gezaʻ;"the trunk or stump of atree (as felled or as planted)";
H1504;גָּזַר;gâzar;"to cut down or off, (figuratively) to destroy, divide, exclude, or decide";
H1505;גְּזַר;gᵉzar;"to quarry, determine";
H1506;גֶּזֶר;gezer;"something cut off, a portion";
H1507;גֶּזֶר;Gezer;"Gezer, a place in Palestine";
H1508;גִּזְרָה;gizrâh;"the figure or person (as if cut out), also an inclosure (as separated)";
H1509;גְּזֵרָה;gᵉzêrâh;"a desert (as separated)";
H1510;גְּזֵרָה;gᵉzêrâh;"a decree";
H1511;גִּזְרִי;Gizrîy;"a Grizite (collectively) or member of a native tribe in Palestine";
H1512;גָּחוֹן;gâchôwn;"the external abdomen, belly (as the source of the faetus )";
H1513;גֶּחֶל;gechel;"an ember";
H1514;גַּחַם;Gacham;"Gacham, a son of Nahor";
H1515;גַּחַר;Gachar;"Gachar, one of the Nethinim";
H1516;גַּיְא;gayʼ;"a gorge (from its lofty sides, hence, narrow, but not a gully or winter-torrent)";
H1517;גִּיד;gîyd;"a thong (as compressing), by analogy, a tendon";
H1518;גִּיחַ;gîyach;"to gush forth (as water), generally to issue";
H1519;גִּיחַ;gîyach;"to rush forth";
H1520;גִּיחַ;Gîyach;"Giach, a place in Palestine";
H1521;גִּיחוֹן;Gîychôwn;"Gichon, a river of Paradise, also a valley (or pool) near Jerusalem";
H1522;גֵּיחֲזִי;Gêychăzîy;"Gechazi, the servant of Elisha";
H1523;גִּיל;gîyl;"properly, to spin round (under the influence of any violent emotion), i.e. usually rejoice, or (as cringing) fear";
H1524;גִּיל;gîyl;"a revolution (of time, i.e. an age), also joy";
H1525;גִּילָה;gîylâh;"joy";
H1526;גִּילֹנִי;Gîylônîy;"a Gilonite or inhabitant of Giloh";
H1527;גִּינַת;Gîynath;"Ginath, an Israelite";
H1528;גִּיר;gîyr;"lime";
H1529;גֵּישָׁן;Gêyshân;"Geshan, an Israelite";
H1530;גַּל;gal;"something rolled, i.e. a heap of stone or dung (plural ruins), by analogy, a spring of water (plural waves)";
H1531;גֹּל;gôl;"a cup for oil (as round)";
H1532;גַּלָּב;gallâb;"a barber";
H1533;גִּלְבֹּעַ;Gilbôaʻ;"Gilboa, a mountain of Palestine";
H1534;גַּלְגַּל;galgal;"a wheel, by analogy, a whirlwind, also dust (as whirled)";
H1535;גַּלְגַּל;galgal;"a wheel";
H1536;גִּלְגָּל;gilgâl;"{a wheel, by analogy, a whirlwind, also dust (as whirled)}";
H1537;גִּלְגָּל;Gilgâl;"Gilgal, the name of three places in Palestine";
H1538;גֻּלְגֹּלֶת;gulgôleth;"a skull (as round), by implication, a head (in enumeration of persons)";
H1539;גֶּלֶד;geled;"the (human) skin (as smooth)";
H1540;גָּלָה;gâlâh;"to denude (especially in a disgraceful sense), by implication, to exile (captives being usually stripped), figuratively, to reveal";
H1541;גְּלָה;gᵉlâh;"{to denude (especially in a disgraceful sense), by implication, to exile (captives being usually stripped), figuratively, to reveal}";
H1542;גִּלֹה;Gilôh;"Giloh, a place in Palestine";
H1543;גֻּלָּה;gullâh;"a fountain, bowl or globe (all as round)";
H1544;גִּלּוּל;gillûwl;"properly, a log (as round), by implication, an idol";
H1545;גְּלוֹם;gᵉlôwm;"clothing (as wrapped)";
H1546;גָּלוּת;gâlûwth;"captivity, concretely, exiles (collectively)";
H1547;גָּלוּת;gâlûwth;"{captivity, concretely, exiles (collectively)}";
H1548;גָּלַח;gâlach;"properly, to be bald, i.e. (causatively) to shave, figuratively to lay waste";
H1549;גִּלָּיוֹן;gillâyôwn;"a tablet for writing (as bare), by analogy, a mirror (as a plate)";
H1550;גָּלִיל;gâlîyl;"a valve of a folding door (as turning), also a ring (as round)";
H1551;גָּלִיל;Gâlîyl;"Galil (as a special circuit) in the North of Palestine";
H1552;גְלִילָה;gᵉlîylâh;"a circuit or region";
H1553;גְּלִילוֹת;Gᵉlîylôwth;"Geliloth, a place in Palestine";
H1554;גַּלִּים;Gallîym;"Gallim, a place in Palestine";
H1555;גׇּלְיַת;Golyath;"Goljath, a Philistine";
H1556;גָּלַל;gâlal;"to roll (literally or figuratively)";
H1557;גָּלָל;gâlâl;"dung (as in balls)";
H1558;גָּלָל;gâlâl;"a circumstance (as rolled around), only used adverbially, on account of";
H1559;גָּלָל;Gâlâl;"Galal, the name of two Israelites";
H1560;גְּלָל;gᵉlâl;"weight or size (as if rolled)";
H1561;גֵּלֶל;gêlel;"dung (plural balls of dung)";
H1562;גִּלֲלַי;Gilălay;"Gilalai, an Israelite";
H1563;גָּלַם;gâlam;"to fold";
H1564;גֹּלֶם;gôlem;"a wrapped (and unformed mass, i.e. as the embryo)";
H1565;גַּלְמוּד;galmûwd;"sterile (as wrapped up too hard), figuratively, desolate";
H1566;גָּלַע;gâlaʻ;"to be obstinate";
H1567;גַּלְעֵד;Galʻêd;"Galed, a memorial cairn East of the Jordan";
H1568;גִּלְעָד;Gilʻâd;"Gilad, a region East of the Jordan, also the name of three Israelites";
H1569;גִּלְעָדִי;Gilʻâdîy;"a Giladite or descendant of Gilad";
H1570;גָּלַשׁ;gâlash;"probably to caper (as a goat)";
H1571;גַּם;gam;"properly, assemblage, used only adverbially also, even, yea, though, often repeated as correl. both...and";
H1572;גָּמָא;gâmâʼ;"to absorb";
H1573;גֹּמֶא;gômeʼ;"properly, an absorbent, i.e. the bulrush (from its porosity), specifically the papyrus";
H1574;גֹּמֶד;gômed;"properly, a span";
H1575;גַּמָּד;gammâd;"a warrior (as grasping weapons)";
H1576;גְּמוּל;gᵉmûwl;"treatment, i.e. an act (of good or ill), by implication, service or requital";
H1577;גָּמוּל;gâmûwl;"Gamul, an Israelite";
H1578;גְּמוּלָה;gᵉmûwlâh;"meaning the same";
H1579;גִּמְזוֹ;Gimzôw;"Gimzo, a place in Palestine";
H1580;גָּמַל;gâmal;"to treat a person (well or ill), i.e. benefit or requite, by implication (of toil), to ripen, i.e. (specifically) to wean";
H1581;גָּמָל;gâmâl;"a camel";
H1582;גְּמַלִּי;Gᵉmallîy;"Gemalli, an Israelite";
H1583;גַּמְלִיאֵל;Gamlîyʼêl;"Gamliel, an Israelite";
H1584;גָּמַר;gâmar;"to end (in the sense of completion or failure)";
H1585;גְּמַר;gᵉmar;"{to end (in the sense of completion or failure)}";
H1586;גֹּמֶר;Gômer;"Gomer, the name of a son of Japheth and of his descendants, also of a Hebrewess";
H1587;גְּמַרְיָה;Gᵉmaryâh;"Gemarjah, the name of two Israelites";
H1588;גַּן;gan;"a garden (as fenced)";
H1589;גָּנַב;gânab;"to thieve (literally or figuratively), by implication, to deceive";
H1590;גַּנָּב;gannâb;"a stealer";
H1591;גְּנֵבָה;gᵉnêbâh;"stealing, i.e. (concretely) something stolen";
H1592;גְּנֻבַת;Gᵉnubath;"Genubath, an Edomitish prince";
H1593;גַּנָּה;gannâh;"a garden";
H1594;גִּנָּה;ginnâh;"{a garden}";
H1595;גֶּנֶז;genez;"treasure, by implication, a coffer";
H1596;גְּנַז;gᵉnaz;"treasure";
H1597;גִּנְזַךְ;ginzak;"a treasury";
H1598;גָּנַן;gânan;"to hedge about, i.e. (generally) protect";
H1599;גִּנְּתוֹן;Ginnᵉthôwn;"Ginnethon or Ginnetho, an Israelite";
H1600;גָּעָה;gâʻâh;"to bellow (as cattle)";
H1601;גֹּעָה;Gôʻâh;"Goah, a place near Jerusalem";
H1602;גָּעַל;gâʻal;"to detest, by implication, to reject";
H1603;גַּעַל;Gaʻal;"Gaal, an Israelite";
H1604;גֹּעַל;gôʻal;"abhorrence";
H1605;גָּעַר;gâʻar;"to chide";
H1606;גְּעָרָה;gᵉʻârâh;"a chiding";
H1607;גָּעַשׁ;gâʻash;"to agitate violently";
H1608;גַּעַשׁ;Gaʻash;"Gaash, a hill in Palestine";
H1609;גַּעְתָּם;Gaʻtâm;"Gatam, an Edomite";
H1610;גַּף;gaph;"the back, by extension the body or self";
H1611;גַּף;gaph;"a wing";
H1612;גֶּפֶן;gephen;"a vine (as twining), especially the grape";
H1613;גֹּפֶר;gôpher;"a kind of tree or wood (as used for building), apparently the cypress";
H1614;גׇּפְרִית;gophrîyth;"properly, cypress-resin, by analogy, sulphur (as equally inflammable)";
H1615;גִּר;gir;"lime (from being burned in a kiln)";
H1616;גֵּר;gêr;"properly, a guest, by implication, a foreigner";
H1617;גֵּרָא;Gêrâʼ;"Gera, the name of six Israelites";
H1618;גָּרָב;gârâb;"scurf (from itching)";
H1619;גָּרֵב;Gârêb;"Gareb, the name of an Israelite, also of a hill near Jerusalem";
H1620;גַּרְגַּר;gargar;"a berry (as if a pellet of rumination)";
H1621;גַּרְגְּרוֹת;gargᵉrôwth;"the throat (as used in rumination)";
H1622;גִּרְגָּשִׁי;Girgâshîy;"a Girgashite, one of the native tribes of Canaan";
H1623;גָּרַד;gârad;"to abrade";
H1624;גָּרָה;gârâh;"properly, to grate, i.e. (figuratively) to anger";
H1625;גֵּרָה;gêrâh;"the cud (as scraping the throat)";
H1626;גֵּרָה;gêrâh;"a gerah or small weight (and coin)";
H1627;גָּרוֹן;gârôwn;"the throat (as roughened by swallowing)";
H1628;גֵּרוּת;gêrûwth;"a (temporary) residence";
H1629;גָּרַז;gâraz;"to cut off";
H1630;גְּרִזִים;Gᵉrizîym;"Gerizim, a mountain of Palestine";
H1631;גַּרְזֶן;garzen;"an axe";
H1632;גָּרֹל;gârôl;"harsh";
H1633;גָּרַם;gâram;"(causative) to bone, i.e. denude (by extensive, craunch) the bones";
H1634;גֶּרֶם;gerem;"a bone (as the skeleton of the body), hence, self, i.e. (figuratively) very";
H1635;גֶּרֶם;gerem;"a bone";
H1636;גַּרְמִי;Garmîy;"bony, i.e. strong";
H1637;גֹּרֶן;gôren;"a threshing-floor (as made even), by analogy, any open area";
H1638;גָּרַס;gâraç;"to crush, also (intransitively and figuratively) to dissolve";
H1639;גָּרַע;gâraʻ;"to scrape off, by implication, to shave, remove, lessen, withhold";
H1640;גָּרַף;gâraph;"to bear off violently";
H1641;גָּרַר;gârar;"to drag off roughly, by implication, to bring up the cud (i.e. ruminate), by analogy, to saw";
H1642;גְּרָר;Gᵉrâr;"Gerar, a Philistine city";
H1643;גֶּרֶשׂ;geres;"a kernel (collectively), i.e. grain";
H1644;גָּרַשׁ;gârash;"to drive out from a possession, especially to expatriate or divorce";
H1645;גֶּרֶשׁ;geresh;"produce (as if expelled)";
H1646;גְרֻשָׁה;gᵉrushâh;"(abstractly) dispossession";
H1647;גֵּרְשֹׁם;Gêrᵉshôm;"Gereshom, the name of four Israelites";
H1648;גֵּרְשׁוֹן;Gêrᵉshôwn;"Gereshon or Gereshom, an Israelite";
H1649;גֵּרְשֻׁנִּי;Gêrᵉshunnîy;"a Gereshonite or descendant of Gereshon";
H1650;גְּשׁוּר;Gᵉshûwr;"Geshur, a district of Syria";
H1651;גְּשׁוּרִי;Gᵉshûwrîy;"a Geshurite (also collectively) or inhabitants of Geshur";
H1652;גָּשַׁם;gâsham;"to shower violently";
H1653;גֶּשֶׁם;geshem;"a shower";
H1654;גֶּשֶׁם;Geshem;"Geshem or Gashmu, an Arabian";
H1655;גֶּשֶׁם;geshem;"used in a peculiar sense, the body (probably for the (figuratively) idea of a hard rain)";
H1656;גֹּשֶׁם;gôshem;"{a shower}";
H1657;גֹּשֶׁן;Gôshen;"Goshen, the residence of the Israelites in Egypt, also a place in Palestine";
H1658;גִּשְׁפָּא;Gishpâʼ;"Gishpa, an Israelite";
H1659;גָּשַׁשׁ;gâshash;"to feel about";
H1660;גַּת;gath;"a wine-press (or vat for holding the grapes in pressing them)";
H1661;גַּת;Gath;"Gath, a Philistine city";
H1662;גַּת־הַחֵפֶר;Gath-ha-Chêpher;"Gath-Chepher, a place in Palestine";
H1663;גִּתִּי;Gittîy;"a Gittite or inhabitant of Gath";
H1664;גִּתַּיִם;Gittayim;"Gittajim, a place in Palestine";
H1665;גִּתִּית;Gittîyth;"a Gittite harp";
H1666;גֶּתֶר;Gether;"Gether, a son of Aram, and the region settled by him";
H1667;גַּת־רִמּוֹן;Gath-Rimmôwn;"Gath-Rimmon, a place in Palestine";
H1668;דָּא;dâʼ;"this";
H1669;דָּאַב;dâʼab;"to pine";
H1670;דְּאָבָה;dᵉʼâbâh;"properly, pining, by analogy, fear";
H1671;דְּאָבוֹן;dᵉʼâbôwn;"pining";
H1672;דָּאַג;dâʼag;"be anxious";
H1673;דֹּאֵג;Dôʼêg;"Doeg, an Edomite";
H1674;דְּאָגָה;dᵉʼâgâh;"anxiety";
H1675;דָּאָה;dâʼâh;"to dart, i.e. fly rapidly";
H1676;דָּאָה;dâʼâh;"the kite (from its rapid flight)";
H1677;דֹּב;dôb;"the bear (as slow)";
H1678;דֹּב;dôb;"{the bear (as slow)}";
H1679;דֹּבֶא;dôbeʼ;"quiet";
H1680;דָּבַב;dâbab;"to move slowly, i.e. glide";
H1681;דִּבָּה;dibbâh;"slander";
H1682;דְּבוֹרָה;dᵉbôwrâh;"the bee (from its systematic instincts)";
H1683;דְּבּוֹרָה;Dᵉbôwrâh;"Deborah, the name of two Hebrewesses";
H1684;דְּבַח;dᵉbach;"to sacrifice (an animal)";
H1685;דְּבַח;dᵉbach;"a sacrifice";
H1686;דִּבְיוֹן;dibyôwn;"probably some cheap vegetable, perhaps a bulbous root";
H1687;דְּבִיר;dᵉbîyr;"the shrine or innermost part of the sanctuary";
H1688;דְּבִיר;Dᵉbîyr;"Debir, the name of an Amoritish king and of two places in Palestine";
H1689;דִּבְלָה;Diblâh;"Diblah, a place in Syria";
H1690;דְּבֵלָה;dᵉbêlâh;"a cake of pressed figs";
H1691;דִּבְלַיִם;Diblayim;"Diblajim, a symbolic name";
H1692;דָּבַק;dâbaq;"properly, to impinge, i.e. cling or adhere, figuratively, to catch by pursuit";
H1693;דְּבַק;dᵉbaq;"to stick to";
H1694;דֶּבֶק;debeq;"a joint, by implication, solder";
H1695;דָּבֵק;dâbêq;"adhering";
H1696;דָבַר;dâbar;"perhaps properly, to arrange, but used figuratively (of words), to speak, rarely (in a destructive sense) to subdue";
H1697;דָּבָר;dâbâr;"a word, by implication, a matter (as spoken of) or thing, adverbially, a cause";
H1698;דֶּבֶר;deber;"a pestilence";
H1699;דֹּבֶר;dôber;"a pasture (from its arrangement of the flock)";
H1700;דִּבְרָה;dibrâh;"a reason, suit or style";
H1701;דִּבְרָה;dibrâh;"{a reason, suit or style}";
H1702;דֹּבְרָה;dôbᵉrâh;"a raft";
H1703;דַּבָּרָה;dabbârâh;"a word";
H1704;דִּבְרִי;Dibrîy;"Dibri, an Israelite";
H1705;דֲּבְרַת;Dăbrath;"Daberath, a place in Palestine";
H1706;דְּבַשׁ;dᵉbash;"honey (from its stickiness), by analogy, syrup";
H1707;דַּבֶּשֶׁת;dabbesheth;"a sticky mass, i.e. the hump of acamel";
H1708;דַּבֶּשֶׁת;Dabbesheth;"Dabbesheth, a place in Palestine";
H1709;דָּג;dâg;"a fish (often used collectively)";
H1710;דָּגָה;dâgâh;"{a fish (often used collectively)}";
H1711;דָּגָה;dâgâh;"to spawn, i.e. become numerous";
H1712;דָּגוֹן;Dâgôwn;"Dagon, a Philistine deity";
H1713;דָּגַל;dâgal;"to flaunt, i.e. raise a flag, figuratively, to be conspicuous";
H1714;דֶּגֶל;degel;"a flag";
H1715;דָּגָן;dâgân;"properly, increase, i.e. grain";
H1716;דָּגַר;dâgar;"to brood over eggs or young";
H1717;דַּד;dad;"the breast (as the seat of love, or from its shape)";
H1718;דָּדָה;dâdâh;"to walk gently";
H1719;דְּדָן;Dᵉdân;"Dedan, the name of two Cushites and of their territory";
H1720;דְּדָנִים;Dᵉdânîym;"Dedanites, the descendants or inhabitants of Dedan";
H1721;דֹּדָנִים;Dôdânîym;"Dodanites, or descendants of a son of Javan";
H1722;דְּהַב;dᵉhab;"gold";
H1723;דַּהֲוָא;Dahăvâʼ;"Dahava, a people colonized in Samaria";
H1724;דָּהַם;dâham;"to be dumb, i.e. (figuratively) dumbfounded";
H1725;דָּהַר;dâhar;"to curvet or move irregularly";
H1726;דַּהֲהַר;dahăhar;"a gallop";
H1727;דּוּב;dûwb;"to mope, i.e. (figuratively) pine";
H1728;דַּוָּג;davvâg;"a fisherman";
H1729;דּוּגָה;dûwgâh;"properly, fishery, i.e. a hook forfishing";
H1730;דּוֹד;dôwd;"(figuratively) to love, by implication, a love-token, lover, friend, specifically an uncle";
H1731;דּוּד;dûwd;"a pot (for boiling), also (by resemblance of shape) a basket";
H1732;דָּוִד;Dâvid;"David, the youngest son of Jesse";
H1733;דּוֹדָה;dôwdâh;"an aunt";
H1734;דּוֹדוֹ;Dôwdôw;"Dodo, the name of three Israelites";
H1735;דּוֹדָוָהוּ;Dôwdâvâhûw;"Dodavah, an Israelite";
H1736;דּוּדַי;dûwday;"a boiler or basket, also the mandrake (as an aphrodisiac)";
H1737;דּוֹדַי;Dôwday;"Dodai, an Israelite";
H1738;דָּוָה;dâvâh;"to be sick (as if in menstruation)";
H1739;דָּוֶה;dâveh;"sick (especially in menstruation)";
H1740;דּוּחַ;dûwach;"to thrust away, figuratively, to cleanse";
H1741;דְּוַי;dᵉvay;"sickness, figuratively, loathing";
H1742;דַּוָּי;davvây;"sick, figuratively, troubled";
H1743;דּוּךְ;dûwk;"to bruise in a mortar";
H1744;דּוּכִיפַת;dûwkîyphath;"the hoopoe or else the grouse";
H1745;דּוּמָה;dûwmâh;"silence, figuratively, death";
H1746;דּוּמָה;Dûwmâh;"Dumah, a tribe and region of Arabia";
H1747;דּוּמִיָּה;dûwmîyâh;"stillness, adverbially, silently, abstractly quiet, trust";
H1748;דּוּמָם;dûwmâm;"still, adverbially, silently";
H1749;דּוֹנַג;dôwnag;"wax,";
H1750;דּוּץ;dûwts;"to leap";
H1751;דּוּק;dûwq;"to crumble";
H1752;דּוּר;dûwr;"properly, to gyrate (or move in a circle), i.e. to remain";
H1753;דּוּר;dûwr;"to reside";
H1754;דּוּר;dûwr;"a circle, ball or pile";
H1755;דּוֹר;dôwr;"properly, a revolution of time, i.e. an age or generation, also a dwelling";
H1756;דּוֹר;Dôwr;"Dor, a place in Palestine";
H1757;דּוּרָא;Dûwrâʼ;"Dura, a place in Babylonia";
H1758;דּוּשׁ;dûwsh;"to trample or thresh";
H1759;דּוּשׁ;dûwsh;"to trample";
H1760;דָּחָה;dâchâh;"to push down";
H1761;דַּחֲוָה;dachăvâh;"probably a musical instrument (as being struck)";
H1762;דְּחִי;dᵉchîy;"a push, i.e. (by implication) a fall";
H1763;דְּחַל;dᵉchal;"to slink, i.e. (by implication) to fear, or (causatively) be formidable";
H1764;דֹּחַן;dôchan;"millet";
H1765;דָּחַף;dâchaph;"to urge, i.e. hasten";
H1766;דָּחַק;dâchaq;"to press, i.e. oppress";
H1767;דַּי;day;"enough (as noun or adverb), used chiefly with preposition in phrases";
H1768;דִּי;dîy;"that, used as relative conjunction, and especially (with a preposition) in adverbial phrases, also as preposition of";
H1769;דִּיבוֹן;Dîybôwn;"Dibon, the name of three places in Palestine";
H1770;דִּיג;dîyg;"to fish";
H1771;דַּיָּג;dayâg;"a fisherman";
H1772;דַּיָּה;dayâh;"a falcon (from its rapid flight)";
H1773;דְּיוֹ;dᵉyôw;"ink";
H1774;דִּי זָהָב;Dîy zâhâb;"Dizahab, a place in the Desert";
H1775;דִּימוֹן;Dîymôwn;"Dimon, a place in Palestine";
H1776;דִּימוֹנָה;Dîymôwnâh;"Dimonah, a place in Palestine";
H1777;דִּין;dîyn;"a straight course, i.e. sail direct";
