StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
G1747;ἐνέδρα;enédra;" an ambuscade, i.e. (figuratively) murderous purpose";
G1748;ἐνεδρεύω;enedreúō;" to lurk, i.e. (figuratively) plot assassination";
G1749;ἔνεδρον;énedron;" an ambush, i.e. (figuratively) murderous design";
G1750;ἐνειλέω;eneiléō;" to enwrap";
G1751;ἔνειμι;éneimi;" to be within (neuter participle plural)";
G1752;ἕνεκα;héneka;" on account of";
G1753;ἐνέργεια;enérgeia;" efficiency ('energy')";
G1754;ἐνεργέω;energéō;" to be active, efficient";
G1755;ἐνέργημα;enérgēma;" an effect";
G1756;ἐνεργής;energḗs;" active, operative";
G1757;ἐνευλογέω;eneulogéō;" to confer a benefit on";
G1758;ἐνέχω;enéchō;" to hold in or upon, i.e. ensnare, by implication, to keep a grudge";
G1759;ἐνθάδε;entháde;" properly, within, i.e. (of place) here, hither";
G1760;ἐνθυμέομαι;enthyméomai;" to be inspirited, i.e. ponder";
G1761;ἐνθύμησις;enthýmēsis;" deliberation";
G1762;ἔνι;éni;" impersonally, there is in or among";
G1763;ἐνιαυτός;eniautós;" a year";
G1764;ἐνίστημι;enístēmi;" to place on hand, i.e. (reflexively) impend, (participle) be instant";
G1765;ἐνισχύω;enischýō;" to invigorate (transitively or reflexively)";
G1766;ἔννατος;énnatos;" ninth";
G1767;ἐννέα;ennéa;" nine";
G1768;ἐννενηκονταεννέα;ennenēkontaennéa;" ninety-nine";
G1769;ἐννεός;enneós;" dumb (as making signs), i.e. silent from astonishment";
G1770;ἐννεύω;enneúō;" to nod at, i.e. beckon or communicate by gesture";
G1771;ἔννοια;énnoia;" thoughtfulness, i.e. moral understanding";
G1772;ἔννομος;énnomos;" (subjectively) legal, or (objectively) subject to";
G1773;ἔννυχον;énnychon;" (adverbially) by night";
G1774;ἐνοικέω;enoikéō;" to inhabit (figuratively)";
G1775;ἑνότης;henótēs;" oneness, i.e. (figuratively) unanimity";
G1776;ἐνοχλέω;enochléō;" to crowd in, i.e. (figuratively) to annoy";
G1777;ἔνοχος;énochos;" liable to (a condition, penalty or imputation)";
G1778;ἔνταλμα;éntalma;" an injunction, i.e. religious precept";
G1779;ἐνταφιάζω;entaphiázō;" to inswathe with cerements for interment";
G1780;ἐνταφιασμός;entaphiasmós;" preparation for interment";
G1781;ἐντέλλομαι;entéllomai;" to enjoin";
G1782;ἐντεῦθεν;enteûthen;" hence (literally or figuratively), (repeated) on both sides";
G1783;ἔντευξις;énteuxis;" an interview, i.e. (specially) supplication";
G1784;ἔντιμος;éntimos;" valued (figuratively)";
G1785;ἐντολή;entolḗ;" injunction, i.e. an authoritative prescription";
G1786;ἐντόπιος;entópios;" a resident";
G1787;ἐντός;entós;" inside (adverb or noun)";
G1788;ἐντρέπω;entrépō;" to invert, i.e. (figuratively and reflexively) in a good sense, to respect, or in a bad one, to confound";
G1789;ἐντρέφω;entréphō;" (figuratively) to educate";
G1790;ἔντρομος;éntromos;" terrified";
G1791;ἐντροπή;entropḗ;" confusion";
G1792;ἐντρυφάω;entrypháō;" to revel in";
G1793;ἐντυγχάνω;entynchánō;" to chance upon, i.e. (by implication) confer with, by extension to entreat (in favor or against)";
G1794;ἐντυλίσσω;entylíssō;" probably akin to G1507 (εἱλίσσω)), to entwine, i.e. wind up in";
G1795;ἐντυπόω;entypóō;" to enstamp, i.e. engrave";
G1796;ἐνυβρίζω;enybrízō;" to insult";
G1797;ἐνυπνιάζομαι;enypniázomai;" to dream";
G1798;ἐνύπνιον;enýpnion;" something seen in sleep, i.e. a dream (vision in a dream)";
G1799;ἐνώπιον;enṓpion;" in the face of (literally or figuratively)";
G1800;Ἐνώς;Enṓs;" Enos (i.e. Enosh), a patriarch";
G1801;ἐνωτίζομαι;enōtízomai;" to take in one's ear, i.e. to listen";
G1802;Ἐνώχ;Enṓch;" Enoch (i.e. Chanok), an antediluvian";
G1803;ἕξ;héx;" six";
G1804;ἐξαγγέλλω;exangéllō;" to publish, i.e. celebrate";
G1805;ἐξαγοράζω;exagorázō;" to buy up, i.e. ransom, figuratively, to rescue from loss (improve opportunity)";
G1806;ἐξάγω;exágō;" to lead forth";
G1807;ἐξαιρέω;exairéō;" actively, to tear out, middle voice, to select, figuratively, to release";
G1808;ἐξαίρω;exaírō;" to remove";
G1809;ἐξαιτέομαι;exaitéomai;" to demand (for trial)";
G1810;ἐξαίφνης;exaíphnēs;" of a sudden (unexpectedly)";
G1811;ἐξακολουθέω;exakolouthéō;" to follow out, i.e. (figuratively) to imitate, obey, yield to";
G1812;ἑξακόσιοι;hexakósioi;" six hundred";
G1813;ἐξαλείφω;exaleíphō;" to smear out, i.e. obliterate (erase tears, figuratively, pardon sin)";
G1814;ἐξάλλομαι;exállomai;" to spring forth ";
G1815;ἐξανάστασις;exanástasis;" a rising from death";
G1816;ἐξανατέλλω;exanatéllō;" to start up out of the ground, i.e. germinate";
G1817;ἐξανίστημι;exanístēmi;" objectively, to produce, i.e. (figuratively) beget, subjectively, to arise, i.e. (figuratively) object";
G1818;ἐξαπατάω;exapatáō;" to seduce wholly";
G1819;ἐξάπινα;exápina;" of a sudden, i.e. unexpectedly";
G1820;ἐξαπορέομαι;exaporéomai;" to be utterly at a loss, i.e. despond";
G1821;ἐξαποστέλλω;exapostéllō;" to send away forth, i.e. (on a mission) to despatch, or (peremptorily) to dismiss";
G1822;ἐξαρτίζω;exartízō;" to finish out (time), figuratively, to equip fully (a teacher)";
G1823;ἐξαστράπτω;exastráptō;" to lighten forth, i.e. (figuratively) to be radiant (of very white garments)";
G1824;ἐξαυτῆς;exautēs;" from that hour, i.e. instantly";
G1825;ἐξεγείρω;exegeírō;" to rouse fully, i.e. (figuratively) to resuscitate (from death), release (from infliction)";
G1826;ἔξειμι;éxeimi;" to issue, i.e. leave (a place), escape (to the shore)";
G1827;ἐξελέγχω;exelénchō;" to convict fully, i.e. (by implication) to punish";
G1828;ἐξέλκω;exélkō;" to drag forth, i.e. (figuratively) to entice (to sin)";
G1829;ἐξέραμα;exérama;" vomit, i.e. food disgorged";
G1830;ἐξερευνάω;exereunáō;" to explore (figuratively)";
G1831;ἐξέρχομαι;exérchomai;" to issue (literally or figuratively)";
G1832;ἔξεστι;éxesti;" so also neuter present participle of the same (with or without some form of G1510 (εἰμί) expressed), impersonally, it is right (through the figurative idea of being out in public)";
G1833;ἐξετάζω;exetázō;" to test thoroughly (by questions), i.e. ascertain or interrogate";
G1834;ἐξηγέομαι;exēgéomai;" to consider out (aloud), i.e. rehearse, unfold";
G1835;ἑξήκοντα;hexḗkonta;" sixty";
G1836;ἑξῆς;hexēs;" successive";
G1837;ἐξηχέομαι;exēchéomai;" to 'echo' forth, i.e. resound (be generally reported)";
G1838;ἕξις;héxis;" habit, i.e. (by implication) practice";
G1839;ἐξίστημι;exístēmi;" to put (stand) out of wits, i.e. astound, or (reflexively) become astounded, insane";
G1840;ἐξισχύω;exischýō;" to have full strength, i.e. be entirely competent";
G1841;ἔξοδος;éxodos;" an exit, i.e. (figuratively) death";
G1842;ἐξολοθρεύω;exolothreúō;" to extirpate";
G1843;ἐξομολογέω;exomologéō;" to acknowledge or (by implication, of assent) agree fully";
G1844;ἐξορκίζω;exorkízō;" to exact an oath, i.e. conjure";
G1845;ἐξορκιστής;exorkistḗs;" one that binds by an oath (or spell), i.e. (by implication) an 'exorcist' (conjurer)";
G1846;ἐξορύσσω;exorýssō;" to dig out, i.e. (by extension) to extract (an eye), remove (roofing)";
G1847;ἐξουδενόω;exoudenóō;" to make utterly nothing of, i.e. despise";
G1848;ἐξουθενέω;exouthenéō;"";
G1849;ἐξουσία;exousía;" privilege, i.e. (subjectively) force, capacity, competency, freedom, or (objectively) mastery (concretely, magistrate, superhuman, potentate, token of control), delegated influence";
G1850;ἐξουσιάζω;exousiázō;" to control";
G1851;ἐξοχή;exochḗ;" prominence (figuratively)";
G1852;ἐξυπνίζω;exypnízō;" to waken";
G1853;ἔξυπνος;éxypnos;" awake";
G1854;ἔξω;éxō;" out(-side, of doors), literally or figuratively";
G1855;ἔξωθεν;éxōthen;" external(-ly)";
G1856;ἐξωθέω;exōthéō;" to expel, by implication, to propel";
G1857;ἐξώτερος;exṓteros;" exterior";
G1858;ἑορτάζω;heortázō;" to observe a festival";
G1859;ἑορτή;heortḗ;" a festival";
G1860;ἐπαγγελία;epangelía;" an announcement (for information, assent or pledge, especially a divine assurance of good)";
G1861;ἐπαγγέλλω;epangéllō;" to announce upon (reflexively), i.e. (by implication) to engage to do something, to assert something respecting oneself";
G1862;ἐπάγγελμα;epángelma;" a self-committal (by assurance of conferring some good)";
G1863;ἐπάγω;epágō;" to superinduce, i.e. inflict (an evil), charge (a crime)";
G1864;ἐπαγωνίζομαι;epagōnízomai;" to struggle for";
G1865;ἐπαθροίζω;epathroízō;" to accumulate";
G1866;Ἐπαίνετος;Epaínetos;" praised, Epænetus, a Christian";
G1867;ἐπαινέω;epainéō;" to applaud";
G1868;ἔπαινος;épainos;" laudation, concretely, a commendable thing";
G1869;ἐπαίρω;epaírō;" to raise up (literally or figuratively)";
G1870;ἐπαισχύνομαι;epaischýnomai;" to feel shame for something";
G1871;ἐπαιτέω;epaitéō;" to ask for";
G1872;ἐπακολουθέω;epakolouthéō;" to accompany";
G1873;ἐπακούω;epakoúō;" to hearken (favorably) to";
G1874;ἐπακροάομαι;epakroáomai;" to listen (intently) to";
G1875;ἐπάν;epán;" a particle of indefinite contemporaneousness, whenever, as soon as";
G1876;ἐπάναγκες;epánankes;" (adverbially) on necessity, i.e. necessarily";
G1877;ἐπανάγω;epanágō;" to lead up on, i.e. (technical) to put out (to sea), (intransitively) to return";
G1878;ἐπαναμιμνήσκω;epanamimnḗskō;" to remind of";
G1879;ἐπαναπαύομαι;epanapaúomai;" to settle on, literally (remain) or figuratively (rely)";
G1880;ἐπανέρχομαι;epanérchomai;" to come up on, i.e. return";
G1881;ἐπανίσταμαι;epanístamai;" to stand up on, i.e. (figuratively) to attack";
G1882;ἐπανόρθωσις;epanórthōsis;" a straightening up again, i.e. (figuratively) rectification (reformation)";
G1883;ἐπάνω;epánō;" up above, i.e. over or on (of place, amount, rank, etc.)";
G1884;ἐπαρκέω;eparkéō;" to avail for, i.e. help";
G1885;ἐπαρχία;eparchía;" a special region of government, i.e. a Roman præfecture";
G1886;ἔπαυλις;épaulis;" a hut over the head, i.e. a dwelling";
G1887;ἐπαύριον;epaúrion;" occurring on the succeeding day, i.e. (G2250 (ἡμέρα) being implied) to-morrow";
G1888;ἐπαυτοφώρῳ;epautophṓrōi;" in theft itself, i.e. (by analogy) in actual crime";
G1889;Ἐπαφρᾶς;Epaphrâs;" Epaphras, a Christian";
G1890;ἐπαφρίζω;epaphrízō;" to foam upon, i.e. (figuratively) to exhibit (a vile passion)";
G1891;Ἐπαφρόδιτος;Epaphróditos;" Epaphroditus, a Christian";
G1892;ἐπεγείρω;epegeírō;" to rouse upon, i.e. (figuratively) to excite against";
G1893;ἐπεί;epeí;" thereupon, i.e. since (of time or cause)";
G1894;ἐπειδή;epeidḗ;" since now, i.e. (of time) when, or (of cause) whereas";
G1895;ἐπειδήπερ;epeidḗper;" since indeed (of cause)";
G1896;ἐπεῖδον;epeîdon;" to regard (favorably or otherwise)";
G1897;ἐπείπερ;epeíper;" since indeed (of cause)";
G1898;ἐπεισαγωγή;epeisagōgḗ;" a superintroduction";
G1899;ἔπειτα;épeita;" thereafter";
G1900;ἐπέκεινα;epékeina;" upon those parts of, i.e. on the further side of";
G1901;ἐπεκτείνομαι;epekteínomai;" to stretch (oneself) forward upon";
G1902;ἐπενδύομαι;ependýomai;" to invest upon oneself";
G1903;ἐπενδύτης;ependýtēs;" a wrapper, i.e. outer garment";
G1904;ἐπέρχομαι;epérchomai;" to supervene, i.e. arrive, occur, impend, attack, (figuratively) influence";
G1905;ἐπερωτάω;eperōtáō;" to ask for, i.e. inquire, seek";
G1906;ἐπερώτημα;eperṓtēma;" an inquiry";
G1907;ἐπέχω;epéchō;" to hold upon, i.e. (by implication) to retain, (by extension) to detain, (with implication, of G3563 (νοῦς)) to pay attention to";
G1908;ἐπηρεάζω;epēreázō;" to insult, slander";
G1909;ἐπί;epí;" properly, meaning superimposition (of time, place, order, etc.), as a relation of distribution (with the genitive case), i.e. over, upon, etc., of rest (with the dative case) at, on, etc., of direction (with the accusative case) towards, upon, etc.";
G1910;ἐπιβαίνω;epibaínō;" to walk upon, i.e. mount, ascend, embark, arrive";
G1911;ἐπιβάλλω;epibállō;" to throw upon (literal or figurative, transitive or reflexive, usually with more or less force), specially (with G1438 (ἑαυτοῦ) implied) to reflect, impersonally, to belong to";
G1912;ἐπιβαρέω;epibaréō;" to be heavy upon, i.e. (pecuniarily) to be expensive to, figuratively, to be severe towards";
G1913;ἐπιβιβάζω;epibibázō;" to cause to mount (an animal)";
G1914;ἐπιβλέπω;epiblépō;" to gaze at (with favor, pity or partiality)";
G1915;ἐπίβλημα;epíblēma;" a patch";
G1916;ἐπιβοάω;epiboáō;" to exclaim against";
G1917;ἐπιβουλή;epiboulḗ;" a plan against someone, i.e. a plot";
G1918;ἐπιγαμβρεύω;epigambreúō;" to form affinity with, i.e. (specially) in a levirate way";
G1919;ἐπίγειος;epígeios;" worldly (physically or morally)";
G1920;ἐπιγίνομαι;epigínomai;" to arrive upon, i.e. spring up (as a wind)";
G1921;ἐπιγινώσκω;epiginṓskō;" to know upon some mark, i.e. recognize, by implication, to become fully acquainted with, to acknowledge";
G1922;ἐπίγνωσις;epígnōsis;" recognition, i.e. (by implication) full discernment, acknowledgement";
G1923;ἐπιγραφή;epigraphḗ;" an inscription";
G1924;ἐπιγράφω;epigráphō;" to inscribe (physically or mentally)";
G1925;ἐπιδείκνυμι;epideíknymi;" to exhibit (physically or mentally)";
G1926;ἐπιδέχομαι;epidéchomai;" to admit (as a guest or (figuratively) teacher)";
G1927;ἐπιδημέω;epidēméō;" to make oneself at home, i.e. (by extension) to reside (in a foreign country)";
G1928;ἐπιδιατάσσομαι;epidiatássomai;" to appoint besides, i.e. supplement (as a codicil)";
G1929;ἐπιδίδωμι;epidídōmi;" to give over (by hand or surrender)";
G1930;ἐπιδιορθόω;epidiorthóō;" to straighten further, i.e. (figuratively) arrange additionally";
G1931;ἐπιδύω;epidýō;" to set fully (as the sun)";
G1932;ἐπιείκεια;epieíkeia;" suitableness, i.e. (by implication) equity, mildness";
G1933;ἐπιεικής;epieikḗs;" appropriate, i.e. (by implication) mild";
G1934;ἐπιζητέω;epizētéō;" to search (inquire) for, intensively, to demand, to crave";
G1935;ἐπιθανάτιος;epithanátios;" doomed to death";
G1936;ἐπίθεσις;epíthesis;" an imposition (of hands officially)";
G1937;ἐπιθυμέω;epithyméō;" to set the heart upon, i.e. long for (rightfully or otherwise)";
G1938;ἐπιθυμητής;epithymētḗs;" a craver";
G1939;ἐπιθυμία;epithymía;" a longing (especially for what is forbidden)";
G1940;ἐπικαθίζω;epikathízō;" to seat upon";
G1941;ἐπικαλέομαι;epikaléomai;" to entitle, by implication, to invoke (for aid, worship, testimony, decision, etc.)";
G1942;ἐπικάλυμα;epikályma;" a covering, i.e. (figuratively) pretext";
G1943;ἐπικαλύπτω;epikalýptō;" to conceal, i.e. (figuratively) forgive";
G1944;ἐπικατάρατος;epikatáratos;" imprecated, i.e. execrable";
G1945;ἐπίκειμαι;epíkeimai;" to rest upon (literally or figuratively)";
G1946;Ἐπικούρειος;Epikoúreios;" an Epicurean or follower of Epicurus";
G1947;ἐπικουρία;epikouría;" assistance";
G1948;ἐπικρίνω;epikrínō;" to adjudge";
G1949;ἐπιλαμβάνομαι;epilambánomai;" to seize (for help, injury, attainment, or any other purpose, literally or figuratively)";
G1950;ἐπιλανθάνομαι;epilanthánomai;" to lose out of mind, by implication, to neglect";
G1951;ἐπιλέγομαι;epilégomai;" to surname, select";
G1952;ἐπιλείπω;epileípō;" to leave upon, i.e. (figuratively) to be insufficient for";
G1953;ἐπιλησμονή;epilēsmonḗ;" negligence";
G1954;ἐπίλοιπος;epíloipos;" left over, i.e. remaining";
G1955;ἐπίλυσις;epílysis;" explanation, i.e. application";
G1956;ἐπιλύω;epilýō;" to solve further, i.e. (figuratively) to explain, decide";
G1957;ἐπιμαρτυρέω;epimartyréō;" to attest further, i.e. corroborate";
G1958;ἐπιμέλεια;epiméleia;" carefulness, i.e. kind attention (hospitality)";
G1959;ἐπιμελέομαι;epimeléomai;" to care for (physically or otherwise)";
G1960;ἐπιμελῶς;epimelōs;" carefully";
G1961;ἐπιμένω;epiménō;" to stay over, i.e. remain (figuratively, persevere)";
G1962;ἐπινεύω;epineúō;" to nod at, i.e. (by implication) to assent";
G1963;ἐπίνοια;epínoia;" attention of the mind, i.e. (by implication) purpose";
G1964;ἐπιορκέω;epiorkéō;" to commit perjury";
G1965;ἐπίορκος;epíorkos;" on oath, i.e. (falsely) a forswearer";
G1966;ἐπιοῦσα;epioûsa;" supervening, i.e. (G2250 (ἡμέρα) or G3571 (νύξ) being expressed or implied) the ensuing day or night";
G1967;ἐπιούσιος;epioúsios;" tomorrow's, but more probably from G1909 (ἐπί) and a derivative of the present participle feminine of G1510 (εἰμί), for subsistence, i.e. needful";
G1968;ἐπιπίπτω;epipíptō;" to embrace (with affection) or seize (with more or less violence, literally or figuratively)";
G1969;ἐπιπλήσσω;epiplḗssō;" to chastise, i.e. (with words) to upbraid";
G1970;ἐπιπνίγω;epipnígō;" to throttle upon, i.e. (figuratively) overgrow";
G1971;ἐπιποθέω;epipothéō;" to dote upon, i.e. intensely crave possession (lawfully or wrongfully)";
G1972;ἐπιπόθησις;epipóthēsis;" a longing for";
G1973;ἐπιπόθητος;epipóthētos;" yearned upon, i.e. greatly loved";
G1974;ἐπιποθία;epipothía;" intense longing";
G1975;ἐπιπορεύομαι;epiporeúomai;" to journey further, i.e. travel on (reach)";
G1976;ἐπιῤῥάπτω;epirrháptō;" to stitch upon, i.e. fasten with the needle";
G1977;ἐπιῤῥίπτω;epirrhíptō;" to throw upon (literally or figuratively)";
G1978;ἐπίσημος;epísēmos;" remarkable, i.e. (figuratively) eminent";
G1979;ἐπισιτισμός;episitismós;" a provisioning, i.e. (concretely) food";
G1980;ἐπισκέπτομαι;episképtomai;" to inspect, i.e. (by implication) to select, by extension, to go to see, relieve";
G1981;ἐπισκηνόω;episkēnóō;" to tent upon, i.e. (figuratively) abide with ";
G1982;ἐπισκιάζω;episkiázō;" to cast a shade upon, i.e. (by analogy) to envelop in a haze of brilliancy, figuratively, to invest with preternatural influence";
G1983;ἐπισκοπέω;episkopéō;" to oversee, by implication, to beware";
G1984;ἐπισκοπή;episkopḗ;" inspection (for relief), by implication, superintendence, specially, the Christian 'episcopate'";
G1985;ἐπίσκοπος;epískopos;" a superintendent, i.e. Christian officer in genitive case charge of a (or the) church (literally or figuratively)";
G1986;ἐπισπάομαι;epispáomai;" to draw over, i.e. (with G203 (ἀκροβυστία) implied) efface the mark of circumcision (by recovering with the foreskin)";
G1987;ἐπίσταμαι;epístamai;" to put the mind upon, i.e. comprehend, or be acquainted with";
G1988;ἐπιστάτης;epistátēs;" an appointee over, i.e. commander (teacher)";
G1989;ἐπιστέλλω;epistéllō;" to enjoin (by writing), i.e. (genitive case) to communicate by letter (for any purpose)";
G1990;ἐπιστήμων;epistḗmōn;" intelligent";
G1991;ἐπιστηρίζω;epistērízō;" to support further, i.e. reestablish";
G1992;ἐπιστολή;epistolḗ;" a written message";
G1993;ἐπιστομίζω;epistomízō;" to put something over the mouth, i.e. (figuratively) to silence";
G1994;ἐπιστρέφω;epistréphō;" to revert (literally, figuratively or morally)";
G1995;ἐπιστροφή;epistrophḗ;" reversion, i.e. morally, revolution";
G1996;ἐπισυνάγω;episynágō;" to collect upon the same place";
G1997;ἐπισυναγωγή;episynagōgḗ;" a complete collection, especially a Christian meeting (for worship)";
G1998;ἐπισυντρέχω;episyntréchō;" to hasten together upon one place (or a particular occasion)";
G1999;ἐπισύστασις;episýstasis;" a conspiracy, i.e. concourse (riotous or friendly)";
G2000;ἐπισφαλής;episphalḗs;" figuratively, insecure";
G2001;ἐπισχύω;epischýō;" to avail further, i.e. (figuratively) insist stoutly";
G2002;ἐπισωρεύω;episōreúō;" to accumulate further, i.e. (figuratively) seek additionally";
G2003;ἐπιταγή;epitagḗ;" an injunction or decree, by implication, authoritativeness";
G2004;ἐπιτάσσω;epitássō;" to arrange upon, i.e. order";
G2005;ἐπιτελέω;epiteléō;" to fulfill further (or completely), i.e. execute, by implication, to terminate, undergo";
G2006;ἐπιτήδειος;epitḗdeios;" serviceable, i.e. (by implication) requisite";
G2007;ἐπιτίθημι;epitíthēmi;" to impose (in a friendly or hostile sense)";
G2008;ἐπιτιμάω;epitimáō;" to tax upon, i.e. censure or admonish, by implication, forbid";
G2009;ἐπιτιμία;epitimía;" properly, esteem, i.e. citizenship, used (in the sense of G2008 (ἐπιτιμάω)) of a penalty";
G2010;ἐπιτρέπω;epitrépō;" to turn over (transfer), i.e. allow";
G2011;ἐπιτροπή;epitropḗ;" permission, i.e. (by implication) full power";
G2012;ἐπίτροπος;epítropos;" a commissioner, i.e. domestic manager, guardian";
G2013;ἐπιτυγχάνω;epitynchánō;" to chance upon, i.e. (by implication) to attain";
G2014;ἐπιφαίνω;epiphaínō;" to shine upon, i.e. become (literally) visible or (figuratively) known";
G2015;ἐπιφάνεια;epipháneia;" a manifestation, i.e. (specially) the advent of Christ (past or future)";
G2016;ἐπιφανής;epiphanḗs;" conspicuous, i.e. (figuratively) memorable";
G2017;ἐπιφαύω;epiphaúō;" to illuminate (figuratively)";
G2018;ἐπιφέρω;epiphérō;" to bear upon (or further), i.e. adduce (personally or judicially (accuse, inflict)), superinduce";
G2019;ἐπιφωνέω;epiphōnéō;" to call at something, i.e. exclaim";
G2020;ἐπιφώσκω;epiphṓskō;" to begin to grow light";
G2021;ἐπιχειρέω;epicheiréō;" to put the hand upon, i.e. undertake";
G2022;ἐπιχέω;epichéō;" ";
G2023;ἐπιχορηγέω;epichorēgéō;" to furnish besides, i.e. fully supply, (figuratively) aid or contribute";
G2024;ἐπιχορηγία;epichorēgía;" contribution";
G2025;ἐπιχρίω;epichríō;" to smear over";
G2026;ἐποικοδομέω;epoikodoméō;" to build upon, i.e. (figuratively) to rear up";
G2027;ἐποκέλλω;epokéllō;" to drive upon the shore, i.e. to beach a vessel";
G2028;ἐπονομάζω;eponomázō;" to name further, i.e. denominate";
G2029;ἐποπτεύω;epopteúō;" to inspect, i.e. watch";
G2030;ἐπόπτης;epóptēs;" a looker-on";
G2031;ἔπος;épos;" a word";
G2032;ἐπουράνιος;epouránios;" above the sky";
G2033;ἑπτά;heptá;" seven";
G2034;ἑπτάκις;heptákis;" seven times";
G2035;ἑπτακισχίλιοι;heptakischílioi;" seven times a thousand";
G2036;ἔπω;épō;" to speak or say (by word or writing)";
G2037;Ἔραστος;Érastos;" beloved, Erastus, a Christian";
G2038;ἐργάζομαι;ergázomai;" to toil (as a task, occupation, etc.), (by implication) effect, be engaged in or with, etc.";
G2039;ἐργασία;ergasía;" occupation, by implication, profit, pains";
G2040;ἐργάτης;ergátēs;" a toiler, figuratively, a teacher";
G2041;ἔργον;érgon;" toil (as an effort or occupation), by implication, an act";
G2042;ἐρεθίζω;erethízō;" to stimulate (especially to anger)";
G2043;ἐρείδω;ereídō;" to prop, i.e. (reflexively) get fast";
G2044;ἐρεύγομαι;ereúgomai;" to belch, i.e. (figuratively) to speak out";
G2045;ἐρευνάω;ereunáō;" to seek, i.e. (figuratively) to investigate";
G2046;ἐρέω;eréō;" an alternate for G2036 (ἔπω) in certain tenses, to utter, i.e. speak or say";
G2047;ἐρημία;erēmía;" solitude (concretely)";
G2048;ἔρημος;érēmos;"";
G2049;ἐρημόω;erēmóō;" to lay waste (literally or figuratively)";
G2050;ἐρήμωσις;erḗmōsis;" despoliation";
G2051;ἐρίζω;erízō;" to wrangle";
G2052;ἐριθεία;eritheía;" properly, intrigue, i.e. (by implication) faction";
G2053;ἔριον;érion;" wool";
G2054;ἔρις;éris;" a quarrel, i.e. (by implication) wrangling";
G2055;ἐρίφιον;eríphion;" a kidling, i.e. (genitive case) goat (symbolically, wicked person)";
G2056;ἔριφος;ériphos;" a kid or (genitive case) goat";
G2057;Ἑρμᾶς;Hermâs;" Hermas, a Christian";
G2058;ἑρμηνεία;hermēneía;" translation";
G2059;ἑρμηνεύω;hermēneúō;" to translate";
G2060;Ἑρμῆς;Hermēs;" Hermes, the name of the messenger of the Greek deities, also of a Christian";
G2061;Ἑρμογένης;Hermogénēs;" born of Hermes, Hermogenes, an apostate Christian";
G2062;ἑρπετόν;herpetón;" a reptile, i.e. (by Hebraism (compare H07431)) a small animal";
G2063;ἐρυθρός;erythrós;"";
G2064;ἔρχομαι;érchomai;" to come or go (in a great variety of applications, literally and figuratively)";
G2065;ἐρωτάω;erōtáō;" to interrogate, by implication, to request";
G2066;ἐσθής;esthḗs;" dress";
G2067;ἔσθησις;ésthēsis;" clothing (concretely)";
G2068;ἐσθίω;esthíō;" used only in certain tenses, the rest being supplied by G5315 (φάγω), to eat (usually literal)";
G2069;Ἐσλί;Eslí;" Esli, an Israelite";
G2070;ἐσμέν;esmén;" we are";
G2071;ἔσομαι;ésomai;" will be";
G2072;ἔσοπτρον;ésoptron;" a mirror (for looking into)";
G2073;ἑσπέρα;hespéra;"";
G2074;Ἐσρώμ;Esrṓm;" Esrom (i.e. Chetsron), an Israelite";
G2075;ἐστέ;esté;" ye are";
G2076;ἐστί;estí;" he (she or it) is, also (with neuter plural) they are";
G2077;ἔστω;éstō;" be thou, also , third person of the same, let them be";
G2078;ἔσχατος;éschatos;" farthest, final (of place or time)";
G2079;ἐσχάτως;eschátōs;" finally, i.e. (with G2192 (ἔχω)) at the extremity of life";
G2080;ἔσω;ésō;" inside (as preposition or adjective)";
G2081;ἔσωθεν;ésōthen;" from inside, also used as equivalent to G2080 (ἔσω) (inside)";
G2082;ἐσώτερος;esṓteros;" interior";
G2083;ἑταῖρος;hetaîros;" a comrade";
G2084;ἑτερόγλωσσος;heteróglōssos;" other- tongued, i.e. a foreigner";
G2085;ἑτεροδιδασκαλέω;heterodidaskaléō;" to instruct differently";
G2086;ἑτεροζυγέω;heterozygéō;" to yoke up differently, i.e. (figuratively) to associate discordantly";
G2087;ἕτερος;héteros;" (an-, the) other or different";
G2088;ἑτέρως;hetérōs;" differently";
G2089;ἔτι;éti;" 'yet,' still (of time or degree)";
G2090;ἑτοιμάζω;hetoimázō;" to prepare";
G2091;ἑτοιμασία;hetoimasía;" preparation";
G2092;ἕτοιμος;hétoimos;" adjusted, i.e. ready";
G2093;ἑτοίμως;hetoímōs;" in readiness";
G2094;ἔτος;étos;" a year";
G2095;εὖ;eû;" (adverbially) well";
G2096;Εὖα;Eûa;" Eua (or Eva, i.e. Chavvah), the first woman";
G2097;εὐαγγελίζω;euangelízō;" to announce good news ('evangelize') especially the gospel";
G2098;εὐαγγέλιον;euangélion;" a good message, i.e. the gospel";
G2099;εὐαγγελιστής;euangelistḗs;" a preacher of the gospel";
G2100;εὐαρεστέω;euarestéō;" to gratify entirely";
G2101;εὐάρεστος;euárestos;" fully agreeable";
G2102;εὐαρέστως;euaréstōs;" quite agreeably";
G2103;Εὔβουλος;Eúboulos;" good-willer, Eubulus, a Christian";
G2104;εὐγενής;eugenḗs;" well born, i.e. (literally) high in rank, or (figuratively) generous";
G2105;εὐδία;eudía;" a clear sky, i.e. fine weather";
G2106;εὐδοκέω;eudokéō;" to think well of, i.e. approve (an act), specially, to approbate (a person or thing)";
G2107;εὐδοκία;eudokía;" satisfaction, i.e. (subjectively) delight, or (objectively) kindness, wish, purpose";
